,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,consumer_confidence_usa,consumer_confidence_cn,cpi_cn,news_sentiment_scope,vix,type
90,2022-11-07,IT,319.67999267578125,319.67999267578125,321.8299865722656,319.510009765625,383600.0,0.0,7.897942574142405,326.6559439346538,269.00105374601026,58.82580686433019,161.19299537424334,33.98470168730327,294.1506673177083,296.1055013020833,0.0,100.2,85.5,0.1,1.0864034790908477,25.670000076293945,1
91,2022-11-08,IT,327.2200012207031,327.2200012207031,329.6199951171875,319.8999938964844,414100.0,1.0,8.232975134905075,329.49522534574066,269.23677233492344,58.92769871792004,173.47634280516002,40.710595991753905,295.5313334147135,296.33000132242836,0.0,100.2,85.5,0.1,1.0864034790908477,24.709999084472656,1
92,2022-11-09,IT,323.7300109863281,323.7300109863281,329.42999267578125,324.9700012207031,359400.0,2.0,8.805780788154152,332.9823850555738,269.16061421200436,60.25060711679791,154.6533161461627,40.325478699187556,297.12933349609375,296.55383453369143,0.0,100.2,85.5,0.1,1.0864034790908477,25.34000015258789,1
93,2022-11-10,IT,340.8999938964844,340.8999938964844,341.7699890136719,335.07000732421875,493600.0,3.0,9.959353148166315,337.54417585729396,270.0948256075498,62.72481854874331,195.99758705178834,52.80360601691255,299.04066670735676,296.9643346150716,0.0,100.2,85.5,0.1,1.0864034790908477,26.510000228881836,1
94,2022-11-11,IT,335.260009765625,335.260009765625,346.3500061035156,343.0,543500.0,4.0,11.381833029733343,343.87207598773006,268.7319248667621,64.51864692361048,179.06116025651312,52.80360601691254,301.17799987792966,297.4595011393229,0.0,100.2,85.5,0.1,1.0864034790908477,23.889999389648438,1
95,2022-11-14,IT,334.3800048828125,334.3800048828125,340.69000244140625,333.010009765625,359700.0,0.0,11.57011908311847,346.50393605516473,271.09606699659304,60.71110416582004,135.5525710015908,41.64676200702219,302.9583333333333,297.80250142415366,0.0,100.2,85.5,0.1,1.0864034790908477,23.989999771118164,1
96,2022-11-15,IT,338.44000244140625,338.44000244140625,343.2099914550781,339.2300109863281,385500.0,1.0,12.081689534072211,350.4106760139566,271.7283285026449,62.149823596967025,136.32995397026397,44.74052653953708,304.5096669514974,298.40633494059244,0.0,100.2,85.5,0.1,1.0864034790908477,23.770000457763672,1
97,2022-11-16,IT,335.95001220703125,335.95001220703125,342.3900146484375,337.3299865722656,402000.0,2.0,12.1933016641201,352.99999585515815,274.0400065862481,61.43886964817234,116.46934255764418,43.102544466638165,306.02000020345054,298.9731679280599,0.0,100.2,85.5,0.1,1.0864034790908477,24.290000915527344,1
98,2022-11-17,IT,332.6199951171875,332.6199951171875,333.1000061035156,331.3699951171875,466200.0,3.0,11.666557117830848,353.98925373273454,277.41174724382796,59.23986892652508,85.59514970129072,25.853587563415577,307.07899983723956,299.46016794840494,0.0,100.2,85.5,0.1,1.0864034790908477,24.049999237060547,1
99,2022-11-18,IT,337.69000244140625,337.69000244140625,338.510009765625,336.7699890136719,307600.0,4.0,11.551493317389998,353.8491978748656,283.3098017589235,60.56286454455836,96.35352964061875,30.724929620876846,308.3866658528646,300.0280008951823,0.0,100.2,85.5,0.1,1.0864034790908477,24.030000686645508,1
100,2022-11-21,IT,338.2699890136719,338.2699890136719,340.94000244140625,336.5799865722656,360900.0,0.0,11.31454378982454,354.46818822573624,287.25480982113874,60.491397533154895,92.45099907291002,31.27704942979637,309.7933319091797,300.55466715494794,0.0,100.2,85.5,0.1,1.0864034790908477,24.049999237060547,1
101,2022-11-22,IT,342.760009765625,342.760009765625,343.1000061035156,339.9599914550781,315200.0,1.0,11.269484607893048,355.2724811357746,291.05551569039727,61.3311321803124,97.04359466737125,35.52924485266906,311.48699849446615,301.3688339233398,0.0,100.2,85.5,0.1,1.0864034790908477,22.59000015258789,1
102,2022-11-23,IT,343.2699890136719,343.2699890136719,345.92999267578125,342.989990234375,193700.0,2.0,11.347376100049416,356.214506596512,294.73148949723793,62.078584218638625,98.06207501877559,36.00996422422799,313.22466532389325,302.2000005086263,0.0,100.2,85.5,0.1,1.0864034790908477,21.489999771118164,1
103,2022-11-25,IT,342.57000732421875,342.57000732421875,346.260009765625,344.29998779296875,337500.0,4.0,11.383549392856139,356.1480506038212,299.7529442692257,62.403611111894456,94.25752624113201,36.009964224227986,315.3643320719401,303.0950002034505,0.0,100.2,85.5,0.1,1.0864034790908477,20.610000610351562,1
104,2022-11-28,IT,345.0299987792969,345.0299987792969,345.989990234375,340.2900085449219,649200.0,0.0,10.962364588294236,353.53472180867743,307.1492747733538,60.754654587972645,88.30212151264348,38.53610433779906,316.928998819987,304.0340001424154,0.0,100.2,85.5,0.1,1.0864034790908477,22.09000015258789,1
105,2022-11-29,IT,340.0799865722656,340.0799865722656,345.44000244140625,344.1099853515625,382600.0,1.0,10.812091419460273,351.8698872898058,313.14010721703016,61.750668021506804,83.2173274501142,37.24127369101481,318.9643320719401,304.8591664632161,0.0,100.2,85.5,0.1,1.0864034790908477,22.09000015258789,1
106,2022-11-30,IT,350.3699951171875,350.3699951171875,350.92999267578125,339.95001220703125,747900.0,2.0,10.239368787812793,351.4189203305938,316.14207515280464,60.034226478911926,93.42940294613425,47.125115993010084,320.50133260091144,305.6791666666667,0.0,100.2,85.5,0.1,1.0864034790908477,21.700000762939453,1
107,2022-12-01,IT,356.2699890136719,356.2699890136719,357.3999938964844,351.989990234375,411200.0,3.0,10.634198532869618,354.1055353512612,316.00445915557475,63.10477486792929,119.26570536499399,51.77970238987728,322.62366536458336,306.70716654459636,0.0,108.3,88.3,-0.2,1.0951382992137297,20.829999923706055,1
108,2022-12-02,IT,351.989990234375,351.989990234375,354.7799987792969,351.5199890136719,474800.0,4.0,10.784860552274438,355.2403859999017,318.2916086290045,62.90959224875347,105.15315937833455,45.69164240289885,324.7489980061849,307.64916636149087,0.0,108.3,88.3,-0.2,1.0951382992137297,20.420000076293945,1
109,2022-12-05,IT,350.4599914550781,350.4599914550781,350.75,348.0,391500.0,0.0,10.499250051314789,356.00139966825105,319.9835948385849,61.43735762388988,88.97426777369363,36.67738382349954,327.04266459147135,308.43633321126305,0.0,108.3,88.3,-0.2,1.0951382992137297,20.299999237060547,1
110,2022-12-06,IT,347.79998779296875,347.79998779296875,350.2900085449219,349.55999755859375,419000.0,1.0,10.28025028500008,355.9591671235154,323.0308261626175,61.846710655304705,83.54123885203693,35.65330286604185,328.9966644287109,309.1444997151693,0.0,108.3,88.3,-0.2,1.0951382992137297,20.690000534057617,1
111,2022-12-07,IT,342.54998779296875,342.54998779296875,349.2699890136719,346.3399963378906,347300.0,2.0,9.73468946677599,354.70006879262957,326.93392473764385,60.47592632962554,66.37280841375494,33.286049467877255,330.74433085123695,309.898166402181,0.0,108.3,88.3,-0.2,1.0951382992137297,22.31999969482422,1
112,2022-12-08,IT,346.3999938964844,346.3999938964844,348.6700134277344,345.2300109863281,237400.0,3.0,9.107785110278428,353.6473578040176,330.0126367028183,60.00168387499954,67.4513258643275,37.674363749394566,332.35833129882815,310.5860000610352,0.0,108.3,88.3,-0.2,1.0951382992137297,22.809999465942383,1
113,2022-12-09,IT,343.29998779296875,343.29998779296875,347.4100036621094,345.04998779296875,375400.0,4.0,8.49846803561229,353.781676257796,330.876316295915,59.92284420644314,57.238232089655455,34.57744694395378,334.0349975585938,311.34449971516926,0.0,108.3,88.3,-0.2,1.0951382992137297,22.549999237060547,1
114,2022-12-12,IT,347.9599914550781,347.9599914550781,348.5199890136719,344.8500061035156,298700.0,0.0,7.908282121210391,353.9267589245944,330.91623423946805,59.83249933077485,67.42962720864926,39.920379410838116,335.7813313802083,312.08866628011066,0.0,108.3,88.3,-0.2,1.0951382992137297,24.399999618530273,1
115,2022-12-13,IT,351.92999267578125,351.92999267578125,358.25,358.25,411400.0,1.0,8.424575473776258,356.32324228931077,331.0437498981893,63.63312196349688,133.03708386433843,44.07940915629048,337.6946645100912,313.1214996337891,0.0,108.3,88.3,-0.2,1.0951382992137297,25.239999771118164,1
116,2022-12-14,IT,347.25,347.25,355.239990234375,351.7799987792969,331800.0,2.0,8.217003301409193,357.2620762342675,331.3599147325293,60.761473609681524,91.97568136946254,36.42519868113465,338.9393310546875,313.9769994099935,0.0,108.3,88.3,-0.2,1.0951382992137297,22.829999923706055,1
117,2022-12-15,IT,340.8299865722656,340.8299865722656,343.260009765625,341.9700012207031,441500.0,3.0,7.17825184431274,357.12861141185437,331.9573810197863,56.74484019178059,10.699464479076617,11.274689881570648,339.4549977620443,314.7961659749349,0.0,108.3,88.3,-0.2,1.0951382992137297,21.520000457763672,1
118,2022-12-16,IT,338.1700134277344,338.1700134277344,339.94000244140625,339.94000244140625,1158000.0,4.0,6.120690142913588,356.1765374054935,333.766455758569,55.953054169391116,-20.846416415593936,5.512309322499073,340.2096649169922,315.68966623942055,0.0,108.3,88.3,-0.2,1.0951382992137297,23.260000228881836,1
119,2022-12-19,IT,339.05999755859375,339.05999755859375,339.2900085449219,338.70001220703125,396500.0,0.0,5.123457014156088,356.0056873342487,334.13030814914976,55.46402073962486,-32.76870223818733,6.893935116556977,340.7173319498698,316.71883290608724,0.0,108.3,88.3,-0.2,1.0951382992137297,22.6299991607666,1
120,2022-12-20,IT,335.7300109863281,335.7300109863281,337.8900146484375,336.8599853515625,531100.0,1.0,4.136991629814133,355.9745660649242,334.18942929640394,54.729731403481644,-68.78333864367798,4.328703502008981,341.29566446940106,317.72316589355466,0.0,108.3,88.3,-0.2,1.0951382992137297,23.170000076293945,1
121,2022-12-21,IT,341.8399963378906,341.8399963378906,343.4800109863281,338.25,275600.0,2.0,3.4278506216807045,356.0834582961323,333.90953791968803,55.19330348136051,-25.145523843205613,13.961334159386807,341.90733133951824,318.7193323771159,0.0,108.3,88.3,-0.2,1.0951382992137297,21.25,1
122,2022-12-22,IT,335.0400085449219,335.0400085449219,338.6700134277344,338.3399963378906,410600.0,3.0,2.8403707321681964,356.2171072011482,333.3108896250236,55.2240133585655,-86.99477441343241,5.059736909389857,342.3529978434245,319.74116566975914,0.0,108.3,88.3,-0.2,1.0951382992137297,20.079999923706055,1
123,2022-12-23,IT,335.95001220703125,335.95001220703125,336.1499938964844,333.6000061035156,165300.0,4.0,1.9696319095210129,356.7254831907409,331.73251546648567,53.23601262755732,-112.18632744476294,0.6564714875120333,342.3039978027344,320.67233225504555,0.0,108.3,88.3,-0.2,1.0951382992137297,22.170000076293945,1
124,2022-12-27,IT,335.6600036621094,335.6600036621094,337.8900146484375,336.3599853515625,209100.0,1.0,1.4851392170564282,356.9076353337944,331.15736100409623,54.22852316475179,-87.68293676145349,0.6564714875120344,342.08266398111977,321.63033192952474,0.0,108.3,88.3,-0.2,1.0951382992137297,21.670000076293945,1
125,2022-12-28,IT,332.8699951171875,332.8699951171875,338.2699890136719,336.239990234375,226400.0,2.0,1.0790546732085318,356.9769050609951,330.30109176517675,54.17680798726546,-98.73406353539308,0.656471487512039,342.19032999674477,322.57433166503904,0.0,108.3,88.3,-0.2,1.0951382992137297,21.469999313354492,1
126,2022-12-29,IT,340.2200012207031,340.2200012207031,340.5799865722656,335.5899963378906,240900.0,3.0,0.696751836279816,357.1495783226248,329.692416916633,53.88883087981699,-57.27782002565561,13.563095072537848,342.0689961751302,323.2893315633138,0.0,108.3,88.3,-0.2,1.0951382992137297,22.25,1
127,2022-12-30,IT,336.1400146484375,336.1400146484375,336.8500061035156,336.239990234375,272200.0,4.0,0.4411355853679879,356.09679874136583,329.17019649789194,54.141000280411454,-86.73504465338337,6.0863089728512,342.0326629638672,324.0263315836589,0.0,108.3,88.3,-0.2,1.0951382992137297,21.829999923706055,1
128,2023-01-03,IT,337.489990234375,337.489990234375,342.05999755859375,339.4100036621094,277600.0,1.0,0.48870644488960124,354.88409142262225,329.17190528147927,55.37230567527432,-49.840998897663255,8.419046884725509,342.3006632486979,324.68983154296876,0.0,107.1,91.2,0.0,1.113371268933264,23.09000015258789,1
129,2023-01-04,IT,334.1499938964844,334.1499938964844,341.79998779296875,338.8999938964844,481100.0,2.0,0.47972486566300176,354.1808900245457,328.9651060692043,55.125963910634624,-69.18777069460575,7.867408188963365,342.3716634114583,325.37916463216146,0.0,107.1,91.2,0.0,1.113371268933264,22.93000030517578,1
130,2023-01-05,IT,324.7699890136719,324.7699890136719,332.8500061035156,330.94000244140625,414500.0,3.0,-0.16773937374887282,353.51373958744455,327.7702569945867,51.431654215436836,-174.96276989311949,9.142636386781538,342.1836639404297,325.9884979248047,0.0,107.1,91.2,0.0,1.113371268933264,22.200000762939453,1
131,2023-01-06,IT,328.6199951171875,328.6199951171875,331.010009765625,327.3999938964844,439300.0,4.0,-0.955483804486164,353.5509146557863,325.8390816821043,49.89337575856166,-162.36988577220913,1.7634259655857953,341.76499735514324,326.62599792480466,0.0,107.1,91.2,0.0,1.113371268933264,22.690000534057617,1
132,2023-01-09,IT,329.1499938964844,329.1499938964844,336.0899963378906,330.42999267578125,501200.0,0.0,-1.3200722029744156,353.14311263458427,324.76688187225164,51.186110089297266,-117.1622161961221,0.7609251191826814,341.34633076985676,327.285498046875,0.0,107.1,91.2,0.0,1.113371268933264,21.75,1
133,2023-01-10,IT,331.989990234375,331.989990234375,332.1700134277344,327.70001220703125,257200.0,1.0,-1.8084441403752862,352.81779044181854,323.35720650642367,49.98415879748016,-120.81544845781869,7.931854170603563,340.7929982503255,328.0786651611328,0.0,107.1,91.2,0.0,1.113371268933264,22.219999313354492,1
134,2023-01-11,IT,337.70001220703125,337.70001220703125,338.30999755859375,333.9800109863281,320300.0,2.0,-1.6695081776076677,352.02370674262994,323.0642906938935,52.63114054312952,-51.831816441030064,2.9839019430311047,340.5826649983724,328.7558319091797,0.0,107.1,91.2,0.0,1.113371268933264,20.799999237060547,1
135,2023-01-12,IT,335.92999267578125,335.92999267578125,340.54998779296875,340.0,334900.0,3.0,-1.0614150880081752,347.45578490553106,325.80721253099233,54.99314871290641,-26.947914903608226,2.9839019430311,340.44566548665364,329.7049987792969,0.0,107.1,91.2,0.0,1.113371268933264,21.559999465942383,1
136,2023-01-13,IT,335.9800109863281,335.9800109863281,337.0400085449219,333.3299865722656,279900.0,4.0,-1.1049609028135023,343.9288373339287,327.48915888189157,52.020022994742284,-59.940258888268474,3.8467523330067666,340.22499796549477,330.3631652832031,0.0,107.1,91.2,0.0,1.113371268933264,19.0,1
137,2023-01-17,IT,333.9100036621094,333.9100036621094,338.19000244140625,334.6099853515625,466200.0,1.0,-1.0243799400147964,343.0219583653836,327.66003626352267,52.52951161826469,-55.78831941268281,3.8467523330067706,339.645664469401,331.13466491699216,0.0,107.1,91.2,0.0,1.113371268933264,19.889999389648438,1
138,2023-01-18,IT,330.6000061035156,330.6000061035156,337.04998779296875,335.32000732421875,453200.0,2.0,-0.8929340980981806,342.4801921192033,327.7398029979842,52.817016579849394,-68.38635598027123,6.156842069862274,339.1056650797526,331.9273315429688,0.0,107.1,91.2,0.0,1.113371268933264,19.280000686645508,1
139,2023-01-19,IT,324.4700012207031,324.4700012207031,330.70001220703125,329.20001220703125,380700.0,3.0,-1.267968823201329,342.25140808242236,327.0185870347651,50.110841540923545,-142.86604834209444,17.901146614504587,338.478998819987,332.7608317057292,0.0,107.1,91.2,0.0,1.113371268933264,20.43000030517578,1
140,2023-01-20,IT,332.9599914550781,332.9599914550781,333.5,326.30999755859375,340400.0,4.0,-1.777887881004176,342.4971667681353,325.71782956975534,48.88721320835059,-101.37539919206722,0.01248880538943688,337.70399881998696,333.35033162434894,0.0,107.1,91.2,0.0,1.113371268933264,20.280000686645508,1
141,2023-01-23,IT,332.95001220703125,332.95001220703125,338.4100036621094,333.3299865722656,383900.0,0.0,-1.5971463473106269,342.0252161739093,325.6977788212079,51.84212671430874,-43.74527518338587,0.012488805389436615,337.27033182779945,334.0073313395182,0.0,107.1,91.2,0.0,1.113371268933264,20.209999084472656,1
142,2023-01-24,IT,332.92999267578125,332.92999267578125,335.5199890136719,329.5400085449219,342700.0,1.0,-1.7396683833792395,341.51719239071997,325.32580382510037,50.22061259320252,-72.08955562642569,5.584636782366492,336.74733174641926,334.5528315226237,0.0,107.1,91.2,0.0,1.113371268933264,19.889999389648438,1
143,2023-01-25,IT,328.6000061035156,328.6000061035156,329.5299987792969,328.42999267578125,346500.0,2.0,-1.9200526093397343,341.55927571675596,324.7667191562909,49.74915849284025,-123.20622444855455,15.96105017977584,336.1933319091797,335.1141647338867,0.0,107.1,91.2,0.0,1.113371268933264,19.559999465942383,1
144,2023-01-26,IT,328.9200134277344,328.9200134277344,332.6600036621094,331.5199890136719,417000.0,3.0,-1.7930060945056425,341.2075820760273,324.63441316323053,51.071878692061695,-86.33726201072022,15.237785923009293,335.7489980061849,335.7651646931966,0.0,107.1,91.2,0.0,1.113371268933264,19.049999237060547,1
145,2023-01-27,IT,331.6199951171875,331.6199951171875,333.4800109863281,326.9200134277344,482400.0,4.0,-2.0399802101483715,340.9999085005738,323.91008905802,49.08225927411807,-89.42127453810623,9.100502086787712,334.7046651204427,336.19966481526694,0.0,107.1,91.2,0.0,1.113371268933264,18.899999618530273,1
146,2023-01-30,IT,333.2200012207031,333.2200012207031,335.760009765625,329.2799987792969,429500.0,0.0,-2.0219719343092493,340.6629668394631,323.61603096327127,50.1137051965797,-44.727269174348685,5.53990748610819,333.9546651204427,336.4469980875651,0.0,107.1,91.2,0.0,1.113371268933264,19.760000228881836,1
147,2023-01-31,IT,338.1400146484375,338.1400146484375,338.1600036621094,333.739990234375,470000.0,1.0,-1.6290413744087573,340.35615335509664,323.6728444476377,52.01407947910545,40.85744397962234,4.685127349465589,333.6803314208984,336.5676645914713,0.0,107.1,91.2,0.0,1.113371268933264,20.1200008392334,1
148,2023-02-01,IT,347.2799987792969,347.2799987792969,348.8900146484375,337.04998779296875,430700.0,2.0,-1.0385824089908624,339.85566190076275,323.9373343150575,53.37762363170504,193.75892253528505,20.06426277926448,333.58399759928386,336.89683125813804,0.0,102.9,94.7,0.8,1.1107446724947039,19.6200008392334,1
149,2023-02-02,IT,348.5400085449219,348.5400085449219,355.95001220703125,350.3900146484375,596900.0,3.0,0.5000156603182973,343.5901106327965,321.3518876582191,58.3159274486224,298.72362619431226,21.920779577810187,333.9736643473307,337.34549814860026,0.0,102.9,94.7,0.8,1.1107446724947039,17.739999771118164,1
150,2023-02-03,IT,341.95001220703125,341.95001220703125,346.8399963378906,344.1499938964844,402200.0,4.0,1.2019963802406437,345.3797580149111,320.8832394216123,55.47267703439565,149.74111514902341,3.366408292390919,334.21666463216144,337.75616455078125,0.0,102.9,94.7,0.8,1.1107446724947039,18.56999969482422,1
151,2023-02-06,IT,340.92999267578125,340.92999267578125,346.1400146484375,338.54998779296875,617000.0,0.0,1.2915625511481608,345.8535549795287,321.52444184664313,53.07049039044466,106.7217069828646,2.090309567464891,334.22666422526044,338.0669977823893,0.0,102.9,94.7,0.8,1.1107446724947039,19.229999542236328,1
152,2023-02-07,IT,352.8900146484375,352.8900146484375,354.8999938964844,333.0,1032100.0,1.0,0.904285886073751,345.8910577689282,321.7439397896656,50.81447603255289,172.19000112166253,20.105224758942207,334.0486643473307,338.2008310953776,0.0,102.9,94.7,0.8,1.1107446724947039,19.540000915527344,1
153,2023-02-08,IT,346.4800109863281,346.4800109863281,352.4800109863281,351.29998779296875,522000.0,2.0,2.0503771889220843,349.0108540781131,320.9841410390744,57.043245397551836,192.11186891311706,15.508337067426664,334.63866373697914,338.47133076985676,0.0,102.9,94.7,0.8,1.1107446724947039,18.8799991607666,1
154,2023-02-09,IT,351.0299987792969,351.0299987792969,356.6700134277344,350.0,478400.0,3.0,2.821243658749779,351.31748410766573,320.279509910889,56.51727909034583,193.33602046932194,21.54354583854744,335.0933308919271,338.58799743652344,0.0,102.9,94.7,0.8,1.1107446724947039,19.239999771118164,1
155,2023-02-10,IT,347.6199951171875,347.6199951171875,351.1600036621094,349.0,342800.0,4.0,3.3132762435137124,352.77001163649663,319.72698238205805,56.10561403701788,135.20449291902935,11.256088218955485,335.51866455078124,338.854497273763,0.0,102.9,94.7,0.8,1.1107446724947039,20.739999771118164,1
156,2023-02-13,IT,351.4599914550781,351.4599914550781,353.5,348.9200134277344,400100.0,0.0,3.6546330040679322,354.4180093674362,319.63798733666533,56.07181940309091,141.5487328453129,16.51991030115295,335.96299845377604,339.0159973144531,0.0,102.9,94.7,0.8,1.1107446724947039,21.65999984741211,1
157,2023-02-14,IT,342.2099914550781,342.2099914550781,351.8299865722656,350.5400085449219,377900.0,1.0,4.009659221465654,356.180617926265,319.4683810971725,56.61928646365521,99.31798442460556,13.393095959917106,336.4396657307943,339.2361643473307,0.0,102.9,94.7,0.8,1.1107446724947039,20.719999313354492,1
158,2023-02-15,IT,344.6400146484375,344.6400146484375,346.3800048828125,339.3900146484375,298700.0,2.0,3.35266529531566,356.357434095385,319.6985656604744,52.00461444293488,49.84383562693023,3.686581910265402,336.4389994303385,339.3698313395182,0.0,102.9,94.7,0.8,1.1107446724947039,19.3700008392334,1
159,2023-02-16,IT,346.0,346.0,351.8999938964844,339.3800048828125,742200.0,3.0,2.7989209579017142,356.3935135385167,320.68048548492084,52.00067841661932,67.02682250036365,5.836694748278852,336.4549997965495,339.41333160400393,0.0,102.9,94.7,0.8,1.1107446724947039,18.260000228881836,1
160,2023-02-17,IT,346.0199890136719,346.0199890136719,346.5799865722656,345.45001220703125,352400.0,4.0,2.8173943853243486,356.6283600136402,322.3596404746411,54.17635485625085,64.25364914149932,3.199655481817419,336.93866678873695,339.56116536458336,0.0,102.9,94.7,0.8,1.1107446724947039,20.940000534057617,1
161,2023-02-21,IT,338.2300109863281,338.2300109863281,342.7099914550781,341.6400146484375,357500.0,1.0,2.4958304475470072,356.81600825788223,323.00299503801625,52.62743082499202,12.697217841886394,9.226340754441416,337.4133341471354,339.5891657511393,0.0,102.9,94.7,0.8,1.1107446724947039,21.799999237060547,1
162,2023-02-22,IT,334.1499938964844,334.1499938964844,338.5799865722656,338.3900146484375,442800.0,2.0,1.9561919714879537,356.564788722553,324.13921518369705,51.33236009103624,-26.71467694664863,15.245919107555281,337.6786682128906,339.5124994913737,0.0,102.9,94.7,0.8,1.1107446724947039,23.030000686645508,1
163,2023-02-23,IT,335.739990234375,335.739990234375,336.9100036621094,335.760009765625,334000.0,3.0,1.30130519699037,356.1069762106555,325.3300294045789,50.29623253017782,-38.5187032998155,17.607585854050754,337.9473347981771,339.3701665242513,0.0,102.9,94.7,0.8,1.1107446724947039,21.959999084472656,1
164,2023-02-24,IT,332.3500061035156,332.3500061035156,335.8399963378906,331.19000244140625,389500.0,4.0,0.4088296370449598,356.13265314718853,325.2713538108193,48.535219419189794,-66.92261353216452,19.15061153733139,337.8543345133464,339.2184997558594,0.0,102.9,94.7,0.8,1.1107446724947039,21.350000381469727,1
165,2023-02-27,IT,327.3900146484375,327.3900146484375,337.0899963378906,335.4200134277344,589000.0,0.0,0.04237353061517979,355.3828770810197,326.8711298769881,50.204632946370374,-61.733178076015754,19.150611537331386,337.70166829427086,339.0736668904622,0.0,102.9,94.7,0.8,1.1107446724947039,21.989999771118164,1
166,2023-02-28,IT,327.80999755859375,327.80999755859375,331.9100036621094,326.42999267578125,624800.0,1.0,-0.9623697429165645,355.7855462181526,326.1834601295036,46.86251443671979,-101.28456437446094,26.740250912509488,337.47166849772134,338.8483332316081,0.0,102.9,94.7,0.8,1.1107446724947039,21.299999237060547,1
167,2023-03-01,IT,325.4200134277344,325.4200134277344,328.92999267578125,325.69000244140625,288700.0,2.0,-1.7976249896759668,356.6003178222165,324.56368974614287,46.598372505231794,-113.3457868739413,30.73866418332972,337.17433573404946,338.41000010172525,0.0,104.2,94.9,-0.5,1.145416508577668,20.389999389648438,1
168,2023-03-02,IT,329.3800048828125,329.3800048828125,330.5400085449219,324.30999755859375,337500.0,3.0,-2.541627098911988,357.49477115671436,322.39523738820753,46.09711213301871,-96.1228339870944,21.331958806926963,336.8073354085287,337.9565002441406,0.0,104.2,94.9,-0.5,1.145416508577668,21.40999984741211,1
169,2023-03-03,IT,333.80999755859375,333.80999755859375,334.95001220703125,331.80999755859375,276500.0,4.0,-2.497280856160785,356.20101677730526,321.83099005863227,49.17113392490966,-50.38284505653134,11.719490918793799,336.8943349202474,337.68666687011716,0.0,104.2,94.9,-0.5,1.145416508577668,19.760000228881836,1
170,2023-03-06,IT,341.4200134277344,341.4200134277344,341.989990234375,335.3399963378906,435200.0,0.0,-2.1524827595530382,355.6577603657502,321.4932467143279,50.54437612837483,2.2338691616129878,2.4693540559330986,337.19533487955727,337.44966684977214,0.0,104.2,94.9,-0.5,1.145416508577668,19.049999237060547,1
171,2023-03-07,IT,334.6000061035156,334.6000061035156,341.5400085449219,340.8800048828125,522800.0,1.0,-1.4158748098731166,355.8052817461356,321.57872704292686,52.622484258871026,-4.584874097768168,1.6533118828223596,337.44700215657554,337.3586669921875,0.0,104.2,94.9,-0.5,1.145416508577668,18.639999389648438,1
172,2023-03-08,IT,338.32000732421875,338.32000732421875,340.0,333.70001220703125,296300.0,2.0,-1.39538707194464,355.79406662880217,321.65994338096345,49.81602739259932,-22.607607944742124,8.11957728910498,337.5856689453125,337.16650034586587,0.0,104.2,94.9,-0.5,1.145416508577668,19.709999084472656,1
173,2023-03-09,IT,332.32000732421875,332.32000732421875,340.1300048828125,339.260009765625,384100.0,3.0,-0.9199016358033987,354.1418259376456,322.1081862693856,51.872187840679885,-27.42614910161689,8.119577289104972,337.94666951497396,337.0700007120768,0.0,104.2,94.9,-0.5,1.145416508577668,19.329999923706055,1
174,2023-03-10,IT,314.3299865722656,314.3299865722656,332.25,331.6400146484375,685900.0,4.0,-1.1447491653099178,352.4436879196392,321.97032575223574,49.024400197300814,-136.65295048369347,6.725059133069021,337.95067036946614,336.84983418782554,0.0,104.2,94.9,-0.5,1.145416508577668,23.34000015258789,1
175,2023-03-13,IT,313.2799987792969,313.2799987792969,317.42999267578125,311.8999938964844,407900.0,0.0,-2.8825667736942933,353.33031412119163,317.37369894033185,42.73672066966531,-231.12090915277568,26.902037397928336,337.4500030517578,336.0773340861003,0.0,104.2,94.9,-0.5,1.145416508577668,24.049999237060547,1
176,2023-03-14,IT,320.32000732421875,320.32000732421875,324.3999938964844,317.9700012207031,576400.0,1.0,-3.7270384331955597,352.18894423562574,315.4200676051946,44.981391082109624,-156.71650026788737,14.342144373487747,337.073003133138,335.51383412679036,0.0,104.2,94.9,-0.5,1.145416508577668,26.850000381469727,1
177,2023-03-15,IT,310.82000732421875,310.82000732421875,316.8900146484375,315.1700134277344,476600.0,2.0,-4.569548756118593,350.44685195216863,313.6251603769329,44.155446652450856,-188.29142107244945,23.029199825697336,336.45400390625,335.0671676635742,0.0,104.2,94.9,-0.5,1.145416508577668,23.209999084472656,1
178,2023-03-16,IT,305.95001220703125,305.95001220703125,312.95001220703125,309.6099853515625,1115600.0,3.0,-5.621095120022289,351.1411217130205,309.9528876863936,42.55047821843158,-198.143327763868,27.171379465600005,335.5393371582031,334.5616673787435,0.0,104.2,94.9,-0.5,1.145416508577668,26.190000534057617,1
179,2023-03-17,IT,302.489990234375,302.489990234375,310.7799987792969,303.70001220703125,1131600.0,4.0,-6.852348575803433,352.1303006268445,305.3957095049915,40.91517458636442,-197.60053456154685,29.407978699947137,333.9830037434896,333.9783340454102,0.0,104.2,94.9,-0.5,1.145416508577668,22.920000076293945,1
180,2023-03-20,IT,308.1499938964844,308.1499938964844,308.44000244140625,303.07000732421875,390700.0,0.0,-7.789173136448653,351.2910525520391,301.9969570915156,40.74250203080493,-169.24992710459455,19.201286513135965,332.6136708577474,333.41516774495443,0.0,104.2,94.9,-0.5,1.145416508577668,27.770000457763672,1
